GID,metatitle,metadescription
gid://shopify/Product/15449174966596,Biochar Plantaardige Houtskool Bodemverbeteraar (120kg – 420L),"Biochar Houtskool Bodemverbeteraar verhoogt de bodemvruchtbaarheid, voorkomt uitspoeling en ondersteunt de opbouw van humus en microbiële activiteit"
gid://shopify/Product/15449175294276,Biochar Plantaardige Houtskool Bodemverbeteraar (200kg – 700L),"Biochar Houtskool Bodemverbeteraar verhoogt de bodemvruchtbaarheid, voorkomt uitspoeling en ondersteunt de opbouw van humus en microbiële activiteit"
gid://shopify/Product/15449175327044,"Rhododendron, Hortensia, Azalea – Meststof All-In-One (10 kg)","Deze All-in-One meststof is speciaal samengesteld voor zuurminnende planten zoals rododendrons, hortensia’s, azalea’s, camelia’s en heideplanten."
gid://shopify/Product/15449175490884,Biochar Plantaardige Houtskool Bodemverbeteraar (400kg–1400L),"Biochar Houtskool Bodemverbeteraar verhoogt de bodemvruchtbaarheid, voorkomt uitspoeling en ondersteunt de opbouw van humus en microbiële activiteit"
gid://shopify/Product/15449175523652,"Rhododendron, Hortensia, Azalea – Meststof All-In-One (20 kg)","Deze All-in-One meststof is speciaal samengesteld voor zuurminnende planten zoals rododendrons, hortensia’s, azalea’s, camelia’s en heideplanten."
gid://shopify/Product/15449175753028,,"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449175851332,,"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449175949636,,"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449176080708,Paddock Graszaad – Voor Paardenweiden & Paddocks (5kg),"Paddock Graszaad kiemt snel en vormt snel een sterke, egale grasmat – ideaal voor nieuwe weides of herstel van bestaande paddocks."
gid://shopify/Product/15449177227588,Bloemengazon – Mooie Bloemen in je Gazon (50 g voor 25 m2),"Deze bloemrijke gazonmix combineert bloemen en graszaden voor een levendig gazon dat bijen, vlinders en andere bestuivers aantrekt."
gid://shopify/Product/15449177260356,Hay Graszaad – Gras voor Hooi & Kuilvoer (5 kg – voor 833 m²),"Organifer Hay – premium graszaadmengsel voor hooi en kuilvoer. Laag fructaan, veilig voor paarden, tot 30% meer opbrengst en blijvend hoge voederwaarde."
gid://shopify/Product/15449177325892,Biochar Plantaardige Houtskool Bodemverbeteraar (500kg–1750L),"Biochar Houtskool Bodemverbeteraar verhoogt de bodemvruchtbaarheid, voorkomt uitspoeling en ondersteunt de opbouw van humus en microbiële activiteit"
gid://shopify/Product/15449177653572,Rozen & Bloemen Meststof All-In-One (20 kg – voor 400 m²),"Complete meststof voor rozen en bloemen. Stimuleert uitbundige bloei, gezonde groei en sterke planten. Ideaal voor tuin, border of bloemperk."
gid://shopify/Product/15449177850180,Vorstdood Groenbemester Mix (1 kg voor 250 m2),"De Vorstdood Groenbemester Mix zorgt voor krachtige groei en veel organisch materiaal, met resultaat tot diep in de herfst zichtbaar op het veld."
gid://shopify/Product/15449178112324,"Hagen, Taxus & Conifeer Meststof All-In-One (20 kg voor 400 m2)","Goede groei van hagen, taxus en coniferen begint met de juiste voeding. Deze meststof stimuleert vertakking, wortels en diepgroen blad."
gid://shopify/Product/15449178669380,Organifer Compostversneller (10 kg – voor 50–200 m² of 10 m³),"Deze compostversneller bevordert een gezond en actief composteringsproces, verhoogt de microbiële activiteit en ondersteunt de natuurlijke pH-balans."
gid://shopify/Product/15449178734916,"Hagen, Taxus & Conifeer Meststof All-In-One (10 kg voor 200 m2)","Goede groei van hagen, taxus en coniferen begint met de juiste voeding. Deze meststof stimuleert vertakking, wortels en diepgroen blad."
gid://shopify/Product/15449179226436,Bloemzaden Mengsel - Warmkleurig - 17 soorten (100 g),"Met dit warmkleurige bloemenmengsel breng je direct sfeer, kleur en warmte in je tuin met rijke rode, oranje en gele tinten – ideaal voor zonnige borders."
gid://shopify/Product/15449179685188,Bloemzaden Mengsel - Koelkleuren - 16 soorten (100 g),"Dit koelgekleurde bloemenmengsel brengt rust en balans met blauwe, paarse en witte tinten – perfect voor borders, terrassen of stille plekjes."
gid://shopify/Product/15449180209476,Rozen & Bloemen Meststof All-In-One (10 kg – voor 200 m²),"Complete meststof voor rozen en bloemen. Stimuleert uitbundige bloei, gezonde groei en sterke planten. Ideaal voor tuin, border of bloemperk."
gid://shopify/Product/15449180537156,"Tulpenbollen – 4 Levendige Soorten, 50 Bollen","Laat je tuin tot leven komen met deze luxe mix van grote tulpenbollen in warme en zachte tinten: rood, goudgeel, oranje en zachtroze."
gid://shopify/Product/15449182994756,Organifer Compostversneller (20 kg – voor 100–400 m² of 20 m³),"Deze compostversneller bevordert een gezond en actief composteringsproces, verhoogt de microbiële activiteit en ondersteunt de natuurlijke pH-balans."
gid://shopify/Product/15449183584580,Bloemzaden Mengsel - Pastelkleuren - 26 soorten (100 g),"Dit pastelkleurige bloemenmengsel zorgt voor een zachte en ontspannen sfeer, met tinten zoals lichtroze, lavendel, crème en zachtblauw."
gid://shopify/Product/15449184764228,Droogtebestendig Gazon Graszaad - Arida (150 kg voor 7500 m2),"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449185812804,Droogtebestendig Gazon Graszaad - Arida (600 kg voor 30000 m2),"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449185845572,,"De blauwe tinten van deze hyacintenmix creëren een visueel rustgevend kleurverloop, van intens diepblauw tot zacht lavendel en helder wit."
gid://shopify/Product/15449186140484,,"Deze kleurrijke hyacintenbollenmix zorgt in het voorjaar voor een volle bloei in zachte tinten en een vrolijke, verzorgde uitstraling in je tuin."
gid://shopify/Product/15449186566468,"Anemoonbollen – Blauwe Windbloemen, 100 bollen (XXL, 5 cm)","De bloembollen van Anemone blanda ‘Blue Shades’ geven helderblauwe bloemen die zorgen voor een rustige, elegante en harmonieuze uitstraling in de tuin."
gid://shopify/Product/15449186730308,Droogtebestendig Gazon Graszaad - Arida (300 kg voor 15000 m2),"Droogtebestendig graszaad voor een gazon met hoge droogtetolerantie, blijft sterk en gezond zelfs onder extreme droogte- en hitteomstandigheden"
gid://shopify/Product/15449186992452,"Crocus Bloembollen – Grootbloemige Paradise Mix, 100 Bollen","Met de Paradise Mix haal je het ultieme lentegevoel naar je tuin; fris, vrolijk en levendig. Ideaal voor borders, gazons, bloembakken of rotstuinen."
gid://shopify/Product/15449187189060,Paddock Graszaad – Voor Paardenweiden & Paddocks (15kg),"Paddock Graszaad kiemt snel en vormt snel een sterke, egale grasmat – ideaal voor nieuwe weides of herstel van bestaande paddocks."
gid://shopify/Product/15449187287364,,"Creëer een kleurrijk voorjaar met deze mix van tulpen- en narcisbollen. Voor een volle, verzorgde en langdurige bloei in elke tuin."
gid://shopify/Product/15449187385668,Paddock Graszaad – Voor Paardenweiden & Paddocks (300kg),"Paddock Graszaad kiemt snel en vormt snel een sterke, egale grasmat – ideaal voor nieuwe weides of herstel van bestaande paddocks."
gid://shopify/Product/15449188008260,Paddock Graszaad – Voor Paardenweiden & Paddocks (150kg),"Paddock Graszaad kiemt snel en vormt snel een sterke, egale grasmat – ideaal voor nieuwe weides of herstel van bestaande paddocks."
gid://shopify/Product/15449188172100,Hay Graszaad – Gras voor Hooi & Kuilvoer (15 kg – voor 2500 m²),"Organifer Hay – premium graszaadmengsel voor hooi en kuilvoer. Laag fructaan, veilig voor paarden, tot 30% meer opbrengst en blijvend hoge voederwaarde."
gid://shopify/Product/15449188303172,Hay Graszaad – Gras voor Hooi & Kuilvoer (150 kg – voor 2.5 ha),"Organifer Hay – premium graszaadmengsel voor hooi en kuilvoer. Laag fructaan, veilig voor paarden, tot 30% meer opbrengst en blijvend hoge voederwaarde."
gid://shopify/Product/15449188761924,"Foxtrot Tulpenbollen – 3 Kleurrijke Soorten, 50 Bollen","Deze tulpenbollen mix geeft je tuin een stijlvolle, harmonieuze uitstraling; als een professioneel ontwerp, maar zonder de moeite. Ideaal voor liefhebbers!"
gid://shopify/Product/15449188925764,Hay Graszaad – Gras voor Hooi & Kuilvoer (300 kg – voor 5 ha),"Organifer Hay – premium graszaadmengsel voor hooi en kuilvoer. Laag fructaan, veilig voor paarden, tot 30% meer opbrengst en blijvend hoge voederwaarde."
gid://shopify/Product/15449189056836,Hay Graszaad – Gras voor Hooi & Kuilvoer (600 kg – voor 10 ha),"Organifer Hay – premium graszaadmengsel voor hooi en kuilvoer. Laag fructaan, veilig voor paarden, tot 30% meer opbrengst en blijvend hoge voederwaarde."
gid://shopify/Product/15449189089604,"Anemoonbollen – Blauwe Windbloemen, 500 bollen (XXL, 5 cm)","De bloembollen van Anemone blanda ‘Blue Shades’ geven helderblauwe bloemen die zorgen voor een rustige, elegante en harmonieuze uitstraling in de tuin."
gid://shopify/Product/15449189515588,Paddock Graszaad – Voor Paardenweiden & Paddocks (600kg),"Paddock Graszaad kiemt snel en vormt snel een sterke, egale grasmat – ideaal voor nieuwe weides of herstel van bestaande paddocks."
gid://shopify/Product/15449189613892,"Crocus Bloembollen – Grootbloemige Paradise Mix, 200 Bollen","Met de Paradise Mix haal je het ultieme lentegevoel naar je tuin; fris, vrolijk en levendig. Ideaal voor borders, gazons, bloembakken of rotstuinen."
gid://shopify/Product/15449189712196,"Crocus Bloembollen – Grootbloemige Paradise Mix, 500 Bollen","Met de Paradise Mix haal je het ultieme lentegevoel naar je tuin; fris, vrolijk en levendig. Ideaal voor borders, gazons, bloembakken of rotstuinen."
gid://shopify/Product/15449190105412,"Anemoonbollen – Blauwe Windbloemen, 200 bollen (XXL, 5 cm)","De bloembollen van Anemone blanda ‘Blue Shades’ geven helderblauwe bloemen die zorgen voor een rustige, elegante en harmonieuze uitstraling in de tuin."
gid://shopify/Product/15449190269252,"Anemoonbollen – Blauwe Windbloemen, 1000 bollen (XXL, 5 cm)","De bloembollen van Anemone blanda ‘Blue Shades’ geven helderblauwe bloemen die zorgen voor een rustige, elegante en harmonieuze uitstraling in de tuin."
gid://shopify/Product/15449190367556,,"De blauwe tinten van deze hyacintenmix creëren een visueel rustgevend kleurverloop, van intens diepblauw tot zacht lavendel en helder wit."
gid://shopify/Product/15449190400324,"Crocus Bloembollen – Grootbloemige Paradise Mix, 1000 Bollen","Met de Paradise Mix haal je het ultieme lentegevoel naar je tuin; fris, vrolijk en levendig. Ideaal voor borders, gazons, bloembakken of rotstuinen."
gid://shopify/Product/15449190957380,,"Deze kleurrijke hyacintenbollenmix zorgt in het voorjaar voor een volle bloei in zachte tinten en een vrolijke, verzorgde uitstraling in je tuin."
gid://shopify/Product/15449191055684,,"De blauwe tinten van deze hyacintenmix creëren een visueel rustgevend kleurverloop, van intens diepblauw tot zacht lavendel en helder wit."
gid://shopify/Product/15449191088452,,"Deze kleurrijke hyacintenbollenmix zorgt in het voorjaar voor een volle bloei in zachte tinten en een vrolijke, verzorgde uitstraling in je tuin."
gid://shopify/Product/15449191121220,"Tulpenbollen – 4 Levendige Soorten, 100 Bollen","Laat je tuin tot leven komen met deze luxe mix van grote tulpenbollen in warme en zachte tinten: rood, goudgeel, oranje en zachtroze."
gid://shopify/Product/15449191743812,,"Deze kleurrijke hyacintenbollenmix zorgt in het voorjaar voor een volle bloei in zachte tinten en een vrolijke, verzorgde uitstraling in je tuin."
gid://shopify/Product/15449191940420,"Tulpenbollen – 4 Levendige Soorten, 250 Bollen","Laat je tuin tot leven komen met deze luxe mix van grote tulpenbollen in warme en zachte tinten: rood, goudgeel, oranje en zachtroze."
gid://shopify/Product/15449192137028,"Tulpenbollen – 4 Levendige Soorten, 500 Bollen","Laat je tuin tot leven komen met deze luxe mix van grote tulpenbollen in warme en zachte tinten: rood, goudgeel, oranje en zachtroze."
gid://shopify/Product/15449192169796,"Foxtrot Tulpenbollen – 3 Kleurrijke Soorten, 100 Bollen","Deze tulpenbollen mix geeft je tuin een stijlvolle, harmonieuze uitstraling; als een professioneel ontwerp, maar zonder de moeite. Ideaal voor liefhebbers!"
gid://shopify/Product/15449192431940,"Foxtrot Tulpenbollen – 3 Kleurrijke Soorten, 250 Bollen","Deze tulpenbollen mix geeft je tuin een stijlvolle, harmonieuze uitstraling; als een professioneel ontwerp, maar zonder de moeite. Ideaal voor liefhebbers!"
gid://shopify/Product/15449192497476,,"Creëer een kleurrijk voorjaar met deze mix van tulpen- en narcisbollen. Voor een volle, verzorgde en langdurige bloei in elke tuin."
gid://shopify/Product/15449192563012,,"De blauwe tinten van deze hyacintenmix creëren een visueel rustgevend kleurverloop, van intens diepblauw tot zacht lavendel en helder wit."
gid://shopify/Product/15449192595780,,"Creëer een kleurrijk voorjaar met deze mix van tulpen- en narcisbollen. Voor een volle, verzorgde en langdurige bloei in elke tuin."
gid://shopify/Product/15449193054532,,"Organische meststof voor sedum en groendaken. Stimuleert dichte groei, verhoogt weerbaarheid en bevordert biodiversiteit."
gid://shopify/Product/15449193218372,,"Creëer een kleurrijk voorjaar met deze mix van tulpen- en narcisbollen. Voor een volle, verzorgde en langdurige bloei in elke tuin."
gid://shopify/Product/15449193349444,,"Organische meststof voor sedum en groendaken. Stimuleert dichte groei, verhoogt weerbaarheid en bevordert biodiversiteit."
gid://shopify/Product/15449193480516,,"Organische meststof voor sedum en groendaken. Stimuleert dichte groei, verhoogt weerbaarheid en bevordert biodiversiteit."
gid://shopify/Product/15449194561860,"Foxtrot Tulpenbollen – 3 Kleurrijke Soorten, 500 Bollen","Deze tulpenbollen mix geeft je tuin een stijlvolle, harmonieuze uitstraling; als een professioneel ontwerp, maar zonder de moeite. Ideaal voor liefhebbers!"
gid://shopify/Product/15449195839812,,"Creëer een adembenemende lenteshow met premium bloembollen in blauwe en paarse tinten. Nederlandse kwaliteit voor kleur, geur en biodiversiteit."
gid://shopify/Product/15449195905348,,"Ontdek premium Nederlandse bloembollen in één verrassende mix. Kleurrijke lentebloei, eenvoudig te planten en langdurig tuinplezier."
gid://shopify/Product/15449196069188,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449197052228,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449198264644,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449198330180,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449200394564,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449200427332,,"Organifer Agapanthus Vloeibare Meststof verhoogt de zomerbloei dankzij de kaliumrijke organische samenstelling, die de ontwikkeling van de bloem ondersteunt"
gid://shopify/Product/15449200460100,,Organifer Afrikaanse Viooltjes Vloeibare Meststof ondersteunt de voortdurende bloemvorming door uitgebalanceerde organische voeding te bieden.
gid://shopify/Product/15449200558404,,"Organifer Agapanthus Vloeibare Meststof verhoogt de zomerbloei dankzij de kaliumrijke organische samenstelling, die de ontwikkeling van de bloem ondersteunt"
gid://shopify/Product/15449200951620,,"Organifer Agapanthus Vloeibare Meststof verhoogt de zomerbloei dankzij de kaliumrijke organische samenstelling, die de ontwikkeling van de bloem ondersteunt"
gid://shopify/Product/15449200984388,,"Organifer Agapanthus Vloeibare Meststof verhoogt de zomerbloei dankzij de kaliumrijke organische samenstelling, die de ontwikkeling van de bloem ondersteunt"
